ensembl_gene_id	entrezgene_id	external_gene_name
ENSG00000249892	NA	
ENSG00000249893	NA	MTND6P16
ENSG00000249920	NA	HNRNPA1P55
ENSG00000249942	NA	
ENSG00000249956	NA	UGT2B24P
ENSG00000249970	NA	
ENSG00000249976	NA	
ENSG00000249985	NA	
ENSG00000250006	NA	
ENSG00000250026	NA	TMPRSS11BNL
ENSG00000250030	NA	
ENSG00000250074	NA	
ENSG00000250075	101927237	
ENSG00000250076	NA	MAPRE1P2
ENSG00000250078	NA	
ENSG00000250092	105374516	
ENSG00000250098	NA	
ENSG00000250100	NA	
ENSG00000250125	401134	LINC02232
ENSG00000250137	NA	
ENSG00000250147	NA	MORF4L2P1
ENSG00000250169	NA	MTND5P13
ENSG00000250190	NA	LINC02364
ENSG00000250192	NA	
ENSG00000250214	NA	
ENSG00000250220	NA	
ENSG00000250231	NA	USP17L16P
ENSG00000250243	NA	
ENSG00000250249	NA	
ENSG00000250254	10744	PTTG2
ENSG00000250268	NA	ALG1L14P
ENSG00000250277	NA	
ENSG00000250302	152578	LINC01618
ENSG00000250302	107986281	LINC01618
ENSG00000250315	NA	
ENSG00000250317	389203	SMIM20
ENSG00000250324	NA	MRPL22P1
ENSG00000250325	NA	IGBP1P4
ENSG00000250333	NA	
ENSG00000250334	100506035	LINC00989
ENSG00000250338	NA	
ENSG00000250339	NA	CXCL1P1
ENSG00000250340	105377671	LINC02494
ENSG00000250342	NA	SNRPCP16
ENSG00000250356	NA	HSPE1P23
ENSG00000250371	NA	
ENSG00000250375	NA	
ENSG00000250376	NA	
ENSG00000250384	NA	UBE2CP3
ENSG00000250393	NA	
ENSG00000250413	NA	SLC2A9-AS1
ENSG00000250416	NA	SEC63P2
ENSG00000250425	NA	OR7E35P
ENSG00000250426	100130017	FTLP10
ENSG00000250436	728040	LINC02499
ENSG00000250456	339978	LINC02260
ENSG00000250464	NA	LRRC34P2
ENSG00000250467	NA	PHOX2B-AS1
ENSG00000250473	NA	DUTP7
ENSG00000250497	NA	
ENSG00000250505	NA	
ENSG00000250532	NA	
ENSG00000250541	NA	
ENSG00000250550	NA	PPBPP1
ENSG00000250560	NA	
ENSG00000250566	NA	UGT2B29P
ENSG00000250568	NA	
ENSG00000250573	NA	
ENSG00000250597	NA	
ENSG00000250611	NA	
ENSG00000250612	NA	
ENSG00000250613	NA	
ENSG00000250624	NA	MTCYBP43
ENSG00000250634	101929071	LINC01182
ENSG00000250657	NA	
ENSG00000250723	NA	
ENSG00000250745	100287441	USP17L20
ENSG00000250781	105374428	
ENSG00000250819	101929123	LINC02493
ENSG00000250844	100287364	USP17L18
ENSG00000250858	NA	IGBP1P5
ENSG00000250863	105374438	
ENSG00000250884	NA	OR7E85P
ENSG00000250893	NA	
ENSG00000250896	NA	RNPS1P1
ENSG00000250906	NA	
ENSG00000250913	NA	USP17L23
ENSG00000250927	NA	MESTP3
ENSG00000250942	NA	ENPP7P11
ENSG00000250954	101928622	
ENSG00000251009	NA	
ENSG00000251048	NA	
ENSG00000251080	NA	
ENSG00000251087	NA	ALG1L3P
ENSG00000251113	NA	
ENSG00000251129	NA	LINC02506
ENSG00000251152	NA	
ENSG00000251159	NA	
ENSG00000251173	101410542	UCHL1-AS1
ENSG00000251182	NA	LINC02497
ENSG00000251210	101929019	LINC02270
ENSG00000251212	NA	MTND5P4
ENSG00000251220	NA	RFPL4AP3
ENSG00000251252	NA	MTND2P31
ENSG00000251278	NA	
ENSG00000251292	NA	ERVH-1
ENSG00000251296	NA	
ENSG00000251325	NA	
ENSG00000251329	101927363	LINC02353
ENSG00000251332	NA	PSME2P4
ENSG00000251334	NA	
ENSG00000251338	NA	
ENSG00000251350	100506827	LINC02475
ENSG00000251353	NA	MTND3P5
ENSG00000251373	NA	
ENSG00000251379	NA	
ENSG00000251410	NA	
ENSG00000251412	NA	
ENSG00000251434	NA	
ENSG00000251438	NA	
ENSG00000251501	NA	
ENSG00000251516	NA	
ENSG00000251517	NA	
ENSG00000251588	NA	
ENSG00000251624	NA	UNC93B7
ENSG00000251635	NA	LINC02278
ENSG00000251638	NA	
ENSG00000251642	NA	
ENSG00000251644	NA	HPRT1P1
ENSG00000251679	NA	
ENSG00000251694	391627	USP17L9P
ENSG00000251722	NA	RNU5E-3P
ENSG00000251816	NA	RNA5SP157
ENSG00000252002	NA	RNA5SP154
ENSG00000252243	NA	RNU6-412P
ENSG00000252307	NA	RNA5SP153
ENSG00000252595	NA	RN7SKP82
ENSG00000252796	NA	RNU7-11P
ENSG00000252913	NA	RNU6-158P
ENSG00000252970	NA	RNA5SP159
ENSG00000252975	NA	Y_RNA
ENSG00000255458	NA	
ENSG00000259959	NA	
ENSG00000260296	NA	
ENSG00000260519	NA	
ENSG00000260878	NA	
ENSG00000260918	NA	
ENSG00000261121	107986266	LINC02473
ENSG00000261490	NA	
ENSG00000261761	100508631	LINC02616
ENSG00000263327	NA	TAPT1-AS1
ENSG00000263642	100616274	MIR4802
ENSG00000264319	100616435	MIR4801
ENSG00000264621	100847065	MIR5591
ENSG00000264931	100423011	MIR3138
ENSG00000266240	100847023	MIR5091
ENSG00000268736	NA	MTCO3P39
ENSG00000271172	NA	
ENSG00000271278	NA	ELOCP33
ENSG00000271544	NA	
ENSG00000271958	NA	
ENSG00000272862	NA	
ENSG00000272936	NA	
ENSG00000272995	NA	
ENSG00000273133	NA	
ENSG00000273369	NA	
ENSG00000275250	NA	
ENSG00000275696	NA	Metazoa_SRP
ENSG00000275959	NA	
ENSG00000276407	NA	
ENSG00000276489	102465977	MIR6829
ENSG00000276507	NA	
ENSG00000277096	NA	
ENSG00000278778	NA	
ENSG00000279859	NA	
ENSG00000279891	401105	FLJ42393
ENSG00000280270	NA	
ENSG00000280310	NA	
ENSG00000280927	285463	CTBP1-AS
ENSG00000281016	NA	
ENSG00000282206	NA	
ENSG00000282742	NA	
ENSG00000005059	55013	MCUB
ENSG00000029559	3381	IBSP
ENSG00000070190	27071	DAPP1
ENSG00000073331	80216	ALPK1
ENSG00000109270	8649	LAMTOR3
ENSG00000109320	4790	NFKB1
ENSG00000109323	4126	MANBA
ENSG00000109332	7323	UBE2D3
ENSG00000109339	5602	MAPK10
ENSG00000109475	6164	RPL34
ENSG00000109534	54433	GAR1
ENSG00000118762	5311	PKD2
ENSG00000118777	9429	ABCG2
ENSG00000118785	6696	SPP1
ENSG00000123739	81579	PLA2G12A
ENSG00000138639	83478	ARHGAP24
ENSG00000138640	10144	FAM13A
ENSG00000138641	8916	HERC3
ENSG00000138642	55008	HERC6
ENSG00000138646	51191	HERC5
ENSG00000138653	64579	NDST4
ENSG00000138658	55345	ZGRF1
ENSG00000138660	55435	AP1AR
ENSG00000138663	51138	COPS4
ENSG00000138674	22872	SEC31A
ENSG00000138678	84803	GPAT3
ENSG00000138696	658	BMPR1B
ENSG00000138698	5910	RAP1GDS1
ENSG00000138722	22915	MMRN1
ENSG00000138735	8654	PDE5A
ENSG00000138738	11107	PRDM5
ENSG00000138777	27068	PPA2
ENSG00000138778	1062	CENPE
ENSG00000138780	79807	GSTCD
ENSG00000138785	57117	INTS12
ENSG00000138792	2028	ENPEP
ENSG00000138794	839	CASP6
ENSG00000138795	51176	LEF1
ENSG00000138796	3033	HADH
ENSG00000138798	1950	EGF
ENSG00000138801	9061	PAPSS1
ENSG00000138802	10427	SEC24B
ENSG00000138813	84103	C4orf17
ENSG00000138814	5530	PPP3CA
ENSG00000138821	64116	SLC39A8
ENSG00000138823	4547	MTTP
ENSG00000145283	345274	SLC10A6
ENSG00000145284	79966	SCD5
ENSG00000145287	51316	PLAC8
ENSG00000145331	93587	TRMT10A
ENSG00000145332	57563	KLHL8
ENSG00000145335	6622	SNCA
ENSG00000145337	100996939	PYURF
ENSG00000145348	93627	TBCK
ENSG00000145349	817	CAMK2D
ENSG00000145354	493856	CISD2
ENSG00000145358	115265	DDIT4L
ENSG00000145362	287	ANK2
ENSG00000145365	92610	TIFA
ENSG00000145384	2169	FABP2
ENSG00000145388	57721	METTL14
ENSG00000145390	54532	USP53
ENSG00000150961	9871	SEC24D
ENSG00000151247	1977	EIF4E
ENSG00000152208	2895	GRID2
ENSG00000152583	8404	SPARCL1
ENSG00000152591	1834	DSPP
ENSG00000152592	1758	DMP1
ENSG00000152595	56955	MEPE
ENSG00000153064	55024	BANK1
ENSG00000154608	NA	CEP170P1
ENSG00000155011	27123	DKK2
ENSG00000155016	113612	CYP2U1
ENSG00000163104	56916	SMARCAD1
ENSG00000163106	27306	HPGDS
ENSG00000163110	10611	PDLIM5
ENSG00000163114	5161	PDHA2
ENSG00000163116	285555	STPG2
ENSG00000163312	113510	HELQ
ENSG00000163319	51023	MRPS18C
ENSG00000163322	84142	ABRAXAS1
ENSG00000163623	4825	NKX6-1
ENSG00000163624	1040	CDS1
ENSG00000163625	23001	WDFY3
ENSG00000163629	5783	PTPN13
ENSG00000163633	132989	C4orf36
ENSG00000163644	152926	PPM1K
ENSG00000164022	9255	AIMP1
ENSG00000164023	166929	SGMS2
ENSG00000164024	23173	METAP1
ENSG00000164031	79982	DNAJB14
ENSG00000164032	3015	H2AZ1
ENSG00000164035	51705	EMCN
ENSG00000164037	150159	SLC9B1
ENSG00000164038	133308	SLC9B2
ENSG00000164039	56898	BDH2
ENSG00000164089	64850	ETNPPL
ENSG00000164093	5308	PITX2
ENSG00000164096	401152	C4orf3
ENSG00000164099	8492	PRSS12
ENSG00000164100	9348	NDST3
ENSG00000164109	4085	MAD2L1
ENSG00000166530	NA	HSBP1P2
ENSG00000168152	79725	THAP9
ENSG00000168743	255743	NPNT
ENSG00000168769	54790	TET2
ENSG00000168772	80319	CXXC4
ENSG00000168785	10098	TSPAN5
ENSG00000169836	6870	TACR3
ENSG00000170502	53343	NUDT9
ENSG00000170509	345275	HSD17B13
ENSG00000170522	79071	ELOVL6
ENSG00000172238	474	ATOH1
ENSG00000172399	51778	MYOZ2
ENSG00000172403	171024	SYNPO2
ENSG00000172493	4299	AFF1
ENSG00000172955	130	ADH6
ENSG00000173083	10855	HPSE
ENSG00000173085	27235	COQ2
ENSG00000173376	79625	NDNF
ENSG00000174599	133022	TRAM1L1
ENSG00000174607	7368	UGT8
ENSG00000174720	51574	LARP7
ENSG00000174749	132720	FAM241A
ENSG00000177432	266812	NAP1L5
ENSG00000178403	63973	NEUROG2
ENSG00000178636	NA	
ENSG00000180245	10692	RRH
ENSG00000180346	166815	TIGD2
ENSG00000180769	404201	WDFY3-AS2
ENSG00000180801	79642	ARSJ
ENSG00000182168	8633	UNC5C
ENSG00000183199	NA	HSP90AB3P
ENSG00000183423	345193	LRIT3
ENSG00000184305	401145	CCSER1
ENSG00000185477	285513	GPRIN3
ENSG00000187653	NA	TMSB4XP8
ENSG00000187758	124	ADH1A
ENSG00000188517	84570	COL25A1
ENSG00000189308	132660	LIN54
ENSG00000196344	131	ADH7
ENSG00000196616	125	ADH1B
ENSG00000196656	NA	
ENSG00000197894	128	ADH5
ENSG00000198099	127	ADH4
ENSG00000198189	51170	HSD17B11
ENSG00000198856	58505	OSTC
ENSG00000199102	442895	MIR302C
ENSG00000199145	442896	MIR302D
ENSG00000199169	442912	MIR367
ENSG00000199326	NA	RNU6-1298P
ENSG00000199529	NA	RNU6-462P
ENSG00000199530	NA	Y_RNA
ENSG00000199894	NA	
ENSG00000200024	NA	Y_RNA
ENSG00000200108	NA	RNU6-774P
ENSG00000200469	NA	RNU6-112P
ENSG00000200553	NA	Y_RNA
ENSG00000200622	NA	RNU6-1059P
ENSG00000200917	NA	RNU6-553P
ENSG00000200963	NA	RNU6-289P
ENSG00000201186	NA	RNU4-33P
ENSG00000201633	NA	Y_RNA
ENSG00000201640	NA	RN7SKP28
ENSG00000201707	NA	RNU6-818P
ENSG00000201744	NA	RNU6-34P
ENSG00000201752	NA	RNU6-119P
ENSG00000201901	NA	RN7SKP48
ENSG00000202000	NA	RNU1-36P
ENSG00000202536	NA	Y_RNA
ENSG00000205403	3426	CFI
ENSG00000206601	NA	RNU6-431P
ENSG00000206820	NA	RNU1-138P
ENSG00000207260	NA	RNU6-35P
ENSG00000207480	NA	Y_RNA
ENSG00000207524	NA	RNU6-33P
ENSG00000207746	693160	MIR575
ENSG00000207927	407028	MIR302A
ENSG00000207931	693162	MIR577
ENSG00000207988	693161	MIR576
ENSG00000212160	NA	RNU6-205P
ENSG00000212226	NA	RNU6-907P
ENSG00000212359	NA	RNU6-550P
ENSG00000213492	NA	NT5C3AP1
ENSG00000213493	NA	ACTN4P1
ENSG00000213522	NA	RAC1P5
ENSG00000213608	NA	SLC25A14P1
ENSG00000214559	NA	
ENSG00000214886	NA	FAM177A1P1
ENSG00000214904	NA	DUTP8
ENSG00000214980	NA	
ENSG00000214988	NA	RPL7AP26
ENSG00000215961	100126354	MIR297
ENSG00000216425	NA	PIMREGP2
ENSG00000220924	NA	OSTCP4
ENSG00000221245	NA	
ENSG00000221265	100302193	MIR1255A
ENSG00000221440	NA	RNU6ATAC31P
ENSG00000222691	NA	RNU6-733P
ENSG00000223006	NA	RN7SKP137
ENSG00000223208	NA	RNU6-1217P
ENSG00000223225	NA	RNU6-1054P
ENSG00000223605	NA	
ENSG00000224207	NA	
ENSG00000224932	105377389	LINC02262
ENSG00000225094	NA	SETP20
ENSG00000225665	NA	SAR1AP3
ENSG00000227118	NA	BTF3P13
ENSG00000227304	NA	
ENSG00000228358	105377390	LINC02263
ENSG00000228814	NA	
ENSG00000229565	NA	LINC02264
ENSG00000230069	NA	LRRC37A15P
ENSG00000230671	NA	NDUFS5P5
ENSG00000231782	439934	LINC00575
ENSG00000232021	641518	LEF1-AS1
ENSG00000234492	285456	RPL34-DT
ENSG00000234841	NA	
ENSG00000235043	NA	TECRP1
ENSG00000236699	54848	ARHGEF38
ENSG00000236764	NA	COX7A2P2
ENSG00000236922	NA	LINC01378
ENSG00000237684	NA	RPSAP35
ENSG00000239279	NA	RN7SL184P
ENSG00000239466	NA	RN7SL552P
ENSG00000239525	NA	RPL30P5
ENSG00000239939	NA	RPSAP34
ENSG00000240459	NA	
ENSG00000240637	NA	RN7SL808P
ENSG00000240966	NA	RN7SL681P
ENSG00000241002	NA	RPL32P13
ENSG00000241103	NA	RPL35AP11
ENSG00000241144	NA	RN7SL728P
ENSG00000241722	NA	
ENSG00000241741	NA	RPL7AP30
ENSG00000241853	NA	
ENSG00000241981	NA	
ENSG00000242318	NA	
ENSG00000242697	NA	RPL5P12
ENSG00000242936	NA	RPL30P6
ENSG00000243227	NA	RN7SL55P
ENSG00000243280	NA	
ENSG00000243312	NA	
ENSG00000243383	NA	RN7SL89P
ENSG00000244470	NA	
ENSG00000245293	101929595	CYP2U1-AS1
ENSG00000245293	107986298	CYP2U1-AS1
ENSG00000245322	NA	H2AZ1-DT
ENSG00000245384	101929468	CXXC4-AS1
ENSG00000245958	645513	SEPTIN7P14
ENSG00000246090	100507053	
ENSG00000246375	105369192	PPM1K-DT
ENSG00000246541	101929210	
ENSG00000246560	105377348	UBE2D3-AS1
ENSG00000246774	645078	COL25A1-DT
ENSG00000247775	644248	SNCA-AS1
ENSG00000247950	100533182	SEC24B-AS1
ENSG00000248019	285512	FAM13A-AS1
ENSG00000248113	NA	
ENSG00000248139	NA	CUL4AP1
ENSG00000248144	126	ADH1C
ENSG00000248152	NA	ANK2-AS1
ENSG00000248161	NA	
ENSG00000248180	NA	GAPDHP60
ENSG00000248196	NA	
ENSG00000248200	NA	
ENSG00000248213	NA	CICP16
ENSG00000248242	NA	
ENSG00000248373	NA	
ENSG00000248401	NA	
ENSG00000248439	NA	RPL23AP94
ENSG00000248488	NA	PGAM4P2
ENSG00000248510	NA	LINC02267
ENSG00000248511	NA	
ENSG00000248627	NA	
ENSG00000248633	NA	WRBP1
ENSG00000248656	NA	
ENSG00000248676	NA	
ENSG00000248697	NA	TOX4P1
ENSG00000248713	285556	C4orf54
ENSG00000248716	NA	
ENSG00000248725	NA	
ENSG00000248740	NA	LINC02428
ENSG00000248749	NA	
ENSG00000248750	NA	
ENSG00000248778	NA	
ENSG00000248785	NA	HIGD1AP14
ENSG00000248817	NA	PMPCAP1
ENSG00000248820	NA	DYNLL1P6
ENSG00000248915	NA	ACTR6P1
ENSG00000248971	NA	KRT8P46
ENSG00000248984	NA	
ENSG00000249001	NA	
ENSG00000249002	NA	
ENSG00000249049	NA	
ENSG00000249052	NA	
ENSG00000249055	NA	TBCAP3
ENSG00000249065	NA	PCNAP1
ENSG00000249152	NA	LNCPRESS2
ENSG00000249171	NA	
ENSG00000249239	NA	
ENSG00000249242	441027	TMEM150C
ENSG00000249244	NA	
ENSG00000249257	NA	
ENSG00000249259	NA	
ENSG00000249262	NA	
ENSG00000249264	NA	EEF1A1P9
ENSG00000249283	NA	ACTR3BP4
ENSG00000249304	NA	
ENSG00000249373	NA	
ENSG00000249409	NA	
ENSG00000249465	NA	RBMXP4
ENSG00000249509	NA	NEUROG2-AS1
ENSG00000249519	NA	LINC01438
ENSG00000249532	109864269	MIR302CHG
ENSG00000249599	NA	BMPR1B-DT
ENSG00000249604	NA	
ENSG00000249613	105377355	LINC02173
ENSG00000249614	NA	LINC02503
ENSG00000249635	101929577	
ENSG00000249681	NA	KRT19P3
ENSG00000249710	101929353	
ENSG00000249755	NA	
ENSG00000249764	NA	
ENSG00000249815	NA	
ENSG00000249885	100874374	ARHGEF38-IT1
ENSG00000249891	NA	KRT19P6
ENSG00000249934	NA	NCOA4P2
ENSG00000249951	NA	
ENSG00000249960	NA	
ENSG00000249965	NA	CDC42P4
ENSG00000249973	NA	CHCHD2P7
ENSG00000250046	NA	
ENSG00000250057	NA	
ENSG00000250062	101929064	MAPK10-AS1
ENSG00000250103	110231149	PANCR
ENSG00000250183	NA	
ENSG00000250185	NA	RCC2P8
ENSG00000250202	NA	
ENSG00000250215	NA	CIR1P2
ENSG00000250219	NA	LTV1P1
ENSG00000250223	100874275	LINC01216
ENSG00000250229	NA	
ENSG00000250272	NA	TRMT112P1
ENSG00000250293	NA	CRYZP2
ENSG00000250298	100507096	GIMD1
ENSG00000250300	NA	
ENSG00000250304	NA	ZBED1P1
ENSG00000250307	NA	TUBB8P3
ENSG00000250363	NA	KRT18P21
ENSG00000250392	100996694	LINC02502
ENSG00000250403	NA	
ENSG00000250412	NA	KLHL2P1
ENSG00000250442	NA	EIF3KP3
ENSG00000250485	NA	EXOC7P1
ENSG00000250496	NA	ABT1P1
ENSG00000250500	NA	
ENSG00000250511	NA	
ENSG00000250522	NA	
ENSG00000250546	101928978	
ENSG00000250556	NA	CCDC34P1
ENSG00000250572	NA	
ENSG00000250594	NA	RNF14P2
ENSG00000250627	NA	TTC39CP1
ENSG00000250642	NA	
ENSG00000250646	NA	
ENSG00000250651	NA	PABPC1P7
ENSG00000250655	NA	
ENSG00000250656	NA	ST3GAL1P1
ENSG00000250670	NA	
ENSG00000250677	NA	
ENSG00000250693	NA	RPF2P2
ENSG00000250696	NA	
ENSG00000250735	NA	
ENSG00000250740	NA	
ENSG00000250753	NA	
ENSG00000250768	NA	DPP3P1
ENSG00000250769	NA	
ENSG00000250772	101927007	LINC01365
ENSG00000250775	NA	
ENSG00000250791	NA	
ENSG00000250812	NA	
ENSG00000250815	NA	
ENSG00000250821	644145	EXOC1L
ENSG00000250826	NA	HNRNPA3P13
ENSG00000250828	NA	
ENSG00000250846	100144602	EPHA5-AS1
ENSG00000250855	NA	
ENSG00000250877	NA	
ENSG00000250897	NA	HMGB3P15
ENSG00000250908	NA	
ENSG00000250919	NA	UGT2B26P
ENSG00000250920	NA	
ENSG00000250922	NA	ATP5F1EP1
ENSG00000250930	100873939	LNX1-AS1
ENSG00000250938	NA	
ENSG00000250950	NA	
ENSG00000250966	NA	H3P14
ENSG00000251017	NA	
ENSG00000251019	NA	HIGD1AP13
ENSG00000251022	NA	THAP9-AS1
ENSG00000251040	105377652	LINC02480
ENSG00000251046	NA	ZNF969P
ENSG00000251049	NA	
ENSG00000251055	NA	
ENSG00000251056	NA	ANKRD20A17P
ENSG00000251059	101928942	PRKG2-AS1
ENSG00000251074	NA	
ENSG00000251081	NA	
ENSG00000251095	NA	
ENSG00000251101	NA	
ENSG00000251105	NA	
ENSG00000251111	NA	FCF1P8
ENSG00000251126	NA	
ENSG00000251149	NA	MTND5P5
ENSG00000251155	NA	SEPTIN14P4
ENSG00000251170	NA	
ENSG00000251175	101929529	GSTCD-AS1
ENSG00000251177	NA	
ENSG00000251185	NA	
ENSG00000251219	100874276	LINC01217
ENSG00000251236	NA	
ENSG00000251256	NA	LINC02358
ENSG00000251259	NA	
ENSG00000251260	NA	WDFY3-AS1
ENSG00000251264	NA	
ENSG00000251266	105377247	LINC02429
ENSG00000251284	NA	
ENSG00000251286	NA	
ENSG00000251321	118425	PCAT4
ENSG00000251339	NA	
ENSG00000251383	441025	LINC02483
ENSG00000251385	NA	MTCYBP16
ENSG00000251399	NA	
ENSG00000251424	NA	
ENSG00000251427	NA	
ENSG00000251430	NA	MTCO3P27
ENSG00000251442	NA	LINC01094
ENSG00000251454	NA	
ENSG00000251459	NA	
ENSG00000251489	NA	
ENSG00000251498	NA	
ENSG00000251527	NA	
ENSG00000251529	NA	
ENSG00000251539	NA	SNX18P24
ENSG00000251630	NA	
ENSG00000251685	101929773	UGT2B27P
ENSG00000251691	NA	
ENSG00000251703	NA	RNU6-998P
ENSG00000251799	NA	Y_RNA
ENSG00000251923	NA	RNU6-276P
ENSG00000252104	NA	RNU6-191P
ENSG00000252489	NA	RNU6-197P
ENSG00000252762	NA	
ENSG00000252815	NA	RNU6-410P
ENSG00000252890	NA	RNU6-699P
ENSG00000252955	NA	RNU4ATAC9P
ENSG00000260120	NA	
ENSG00000260265	NA	LINC02562
ENSG00000260278	NA	
ENSG00000263445	100616299	MIR4450
ENSG00000264585	100616436	MIR4449
ENSG00000265829	100616450	MIR548AG1
ENSG00000265894	NA	RN7SL357P
ENSG00000266270	NA	
ENSG00000268209	NA	
ENSG00000268391	NA	MTCO3P42
ENSG00000268803	NA	
ENSG00000268967	NA	
ENSG00000269506	NA	
ENSG00000269559	NA	
ENSG00000269848	NA	
ENSG00000269921	NA	
ENSG00000269949	NA	
ENSG00000270098	NA	LDHAL6EP
ENSG00000270147	NA	
ENSG00000270228	NA	
ENSG00000270244	NA	
ENSG00000270257	NA	
ENSG00000270292	NA	
ENSG00000270665	NA	HNRNPA1P67
ENSG00000270669	NA	
ENSG00000271271	574537	UGT2A2
ENSG00000271676	NA	
ENSG00000272304	NA	
ENSG00000277388	102467004	MIR8053
ENSG00000278135	NA	U2
ENSG00000279379	NA	
ENSG00000279386	NA	
ENSG00000279918	NA	
ENSG00000280015	NA	
ENSG00000280043	NA	
ENSG00000280650	359822	KCNIP4-IT1
ENSG00000281202	285547	LINC01097
ENSG00000281501	NA	SEPSECS-AS1
ENSG00000282904	107986277	
ENSG00000282917	NA	
ENSG00000283083	102723525	LINC02498
ENSG00000050730	79931	TNIP3
ENSG00000059691	5188	GATB
ENSG00000061918	2983	GUCY1B1
ENSG00000071205	79658	ARHGAP10
ENSG00000077684	79960	JADE1
ENSG00000085871	4258	MGST2
ENSG00000109381	1998	ELF2
ENSG00000109390	4717	NDUFC1
ENSG00000109424	7350	UCP1
ENSG00000109436	23158	TBC1D9
ENSG00000109445	27309	ZNF330
ENSG00000109452	8821	INPP4B
ENSG00000109458	2549	GAB1
ENSG00000109471	3558	IL2
ENSG00000109654	23321	TRIM2
ENSG00000109670	55294	FBXW7
ENSG00000109686	152503	SH3D19
ENSG00000109738	2743	GLRB
ENSG00000120251	2891	GRIA2
ENSG00000120519	84068	SLC10A7
ENSG00000121207	9227	LRAT
ENSG00000121210	23240	TMEM131L
ENSG00000121211	84057	MND1
ENSG00000123737	5393	EXOSC9
ENSG00000137460	85462	FHDC1
ENSG00000137462	7097	TLR2
ENSG00000137463	84709	MGARP
ENSG00000137473	83894	TTC29
ENSG00000138650	57575	PCDH10
ENSG00000138684	59067	IL21
ENSG00000138685	2247	FGF2
ENSG00000138686	55212	BBS7
ENSG00000138688	84162	KIAA1109
ENSG00000138709	55132	LARP1B
ENSG00000138741	7222	TRPC3
ENSG00000142731	10733	PLK4
ENSG00000145375	166378	SPATA5
ENSG00000145386	890	CCNA2
ENSG00000145391	80854	SETD7
ENSG00000145423	6423	SFRP2
ENSG00000145425	6189	RPS3A
ENSG00000145428	285533	RNF175
ENSG00000145431	56034	PDGFC
ENSG00000151012	23657	SLC7A11
ENSG00000151014	25819	NOCT
ENSG00000151458	57182	ANKRD50
ENSG00000151466	132320	SCLT1
ENSG00000151470	132321	C4orf33
ENSG00000151475	83447	SLC25A31
ENSG00000151611	166785	MMAA
ENSG00000151612	152485	ZNF827
ENSG00000151615	5458	POU4F2
ENSG00000151617	1909	EDNRA
ENSG00000151623	4306	NR3C2
ENSG00000151790	6999	TDO2
ENSG00000151962	166863	RBM46
ENSG00000153130	60592	SCOC
ENSG00000153132	1047	CLGN
ENSG00000153147	8467	SMARCA5
ENSG00000164040	10424	PGRMC2
ENSG00000164056	10252	SPRY1
ENSG00000164066	27152	INTU
ENSG00000164070	22824	HSPA4L
ENSG00000164073	256471	MFSD8
ENSG00000164074	80167	ABHD18
ENSG00000164111	308	ANXA5
ENSG00000164112	132332	SMIM43
ENSG00000164113	132612	ADAD1
ENSG00000164114	79884	MAP9
ENSG00000164116	2982	GUCY1A1
ENSG00000164124	55314	TMEM144
ENSG00000164125	51313	GASK1B
ENSG00000164134	80155	NAA15
ENSG00000164136	3600	IL15
ENSG00000164142	729830	FAM160A1
ENSG00000164144	27236	ARFIP1
ENSG00000164161	64399	HHIP
ENSG00000164162	10393	ANAPC10
ENSG00000164163	6059	ABCE1
ENSG00000164164	54726	OTUD4
ENSG00000164167	11157	LSM6
ENSG00000164168	55751	TMEM184C
ENSG00000164169	90826	PRMT9
ENSG00000169989	201798	TIGD4
ENSG00000170006	201799	TMEM154
ENSG00000170153	57484	RNF150
ENSG00000170180	2993	GYPA
ENSG00000170185	84640	USP38
ENSG00000170365	4086	SMAD1
ENSG00000170390	166614	DCLK2
ENSG00000170917	11162	NUDT6
ENSG00000171509	59350	RXFP1
ENSG00000171557	2266	FGG
ENSG00000171560	2243	FGA
ENSG00000171564	2244	FGB
ENSG00000171566	5356	PLRG1
ENSG00000172007	83452	RAB33B
ENSG00000178458	NA	H3P16
ENSG00000179387	255520	ELMOD2
ENSG00000179967	NA	PPP1R14BP3
ENSG00000181004	166379	BBS12
ENSG00000181541	10586	MAB21L2
ENSG00000183090	166752	FREM3
ENSG00000183432	NA	ZBTB8OSP1
ENSG00000184139	NA	RPL7AP28
ENSG00000185149	4887	NPY2R
ENSG00000186867	84109	QRFPR
ENSG00000189099	345062	PRSS48
ENSG00000189184	54510	PCDH18
ENSG00000196159	79633	FAT4
ENSG00000196782	55534	MAML3
ENSG00000196951	100129858	SCOC-AS1
ENSG00000197410	54798	DCHS2
ENSG00000197465	2996	GYPE
ENSG00000198589	987	LRBA
ENSG00000199634	NA	RNU4-79P
ENSG00000199859	NA	RNU6-582P
ENSG00000199862	NA	Y_RNA
ENSG00000200049	NA	Y_RNA
ENSG00000200350	NA	RNU6-1285P
ENSG00000200520	NA	RNU6-1214P
ENSG00000200521	NA	Y_RNA
ENSG00000201264	114655	SNORD73B
ENSG00000201297	NA	Y_RNA
ENSG00000201314	NA	Y_RNA
ENSG00000201533	NA	RN7SKP237
ENSG00000201786	NA	Y_RNA
ENSG00000201846	NA	RNA5SP166
ENSG00000202331	NA	RNA5SP167
ENSG00000205301	152586	MGAT4D
ENSG00000206722	NA	RNU6-1074P
ENSG00000206782	NA	RNU6-224P
ENSG00000207121	NA	RNU6-1230P
ENSG00000207148	NA	Y_RNA
ENSG00000207155	NA	RNY1P14
