ensembl_gene_id	entrezgene_id	external_gene_name
ENSMUSG00000081839	NA	Gm13454
ENSMUSG00000081841	NA	Gm13444
ENSMUSG00000081904	NA	Gm13419
ENSMUSG00000081992	NA	Gm13408
ENSMUSG00000081999	NA	Gm13461
ENSMUSG00000082015	NA	Gm13452
ENSMUSG00000082251	NA	Gm13438
ENSMUSG00000082315	NA	Gm16523
ENSMUSG00000082357	NA	Gm13542
ENSMUSG00000082413	NA	Gm13401
ENSMUSG00000082508	NA	Rpl15-ps4
ENSMUSG00000082536	NA	Gm13456
ENSMUSG00000082583	NA	Olfr336-ps1
ENSMUSG00000082788	NA	Gm13396
ENSMUSG00000082796	NA	Gm13385
ENSMUSG00000082844	NA	Gm13537
ENSMUSG00000082864	NA	Gm13358
ENSMUSG00000082895	NA	Rpsa-ps9
ENSMUSG00000082930	NA	Gm13462
ENSMUSG00000082931	NA	Gm13586
ENSMUSG00000082951	NA	Gm13359
ENSMUSG00000083004	NA	Gm13413
ENSMUSG00000083034	NA	Olfr334-ps1
ENSMUSG00000083101	NA	Gm13430
ENSMUSG00000083115	NA	Gm13386
ENSMUSG00000083143	NA	Gm13424
ENSMUSG00000083157	NA	Gm13511
ENSMUSG00000083233	NA	Gm13406
ENSMUSG00000083240	NA	Gm13453
ENSMUSG00000083260	NA	Gm13460
ENSMUSG00000083335	NA	Gm13397
ENSMUSG00000083361	258615	Olfr360
ENSMUSG00000083398	NA	Gm13458
ENSMUSG00000083401	NA	Gm13506
ENSMUSG00000083431	NA	Gm13437
ENSMUSG00000083503	NA	Gm13407
ENSMUSG00000083533	NA	Gm13450
ENSMUSG00000083686	NA	Gm13504
ENSMUSG00000083716	NA	Gm13436
ENSMUSG00000083722	NA	Adgrd2-ps
ENSMUSG00000083745	NA	Gm13543
ENSMUSG00000083773	NA	Gm13394
ENSMUSG00000083776	NA	Gm13473
ENSMUSG00000083815	NA	Gm13435
ENSMUSG00000083849	NA	Gm13477
ENSMUSG00000084078	NA	Olfr349-ps1
ENSMUSG00000084124	NA	Gm13588
ENSMUSG00000084143	NA	Gm13400
ENSMUSG00000084171	NA	Gm13457
ENSMUSG00000084184	NA	Gm13474
ENSMUSG00000084226	NA	Gm13426
ENSMUSG00000084285	NA	Gm13451
ENSMUSG00000084768	NA	Gm13605
ENSMUSG00000084892	NA	Gm14471
ENSMUSG00000084908	NA	C79798
ENSMUSG00000085008	NA	Dbhos
ENSMUSG00000085017	NA	Gm13412
ENSMUSG00000085087	NA	Gm13528
ENSMUSG00000085089	NA	Arhgap15os
ENSMUSG00000085141	NA	Gm13429
ENSMUSG00000085201	NA	Nr6a1os
ENSMUSG00000085224	NA	Gm13425
ENSMUSG00000085275	NA	Gm14487
ENSMUSG00000085397	NA	Gm13524
ENSMUSG00000085401	NA	Slc39a1-ps
ENSMUSG00000085463	NA	9430024E24Rik
ENSMUSG00000085484	NA	Gm13539
ENSMUSG00000085491	NA	4930527E20Rik
ENSMUSG00000085543	NA	Gm13568
ENSMUSG00000085545	NA	Gm13553
ENSMUSG00000085599	NA	Gm13449
ENSMUSG00000085668	NA	Gm35202
ENSMUSG00000085693	NA	Gm13371
ENSMUSG00000085737	NA	Gm13442
ENSMUSG00000085742	NA	Gm13536
ENSMUSG00000085755	NA	Gm13496
ENSMUSG00000085766	NA	2810430I11Rik
ENSMUSG00000085767	NA	Gm13563
ENSMUSG00000085929	NA	Gm13421
ENSMUSG00000085950	NA	Gm13589
ENSMUSG00000085987	NA	Gm13403
ENSMUSG00000086001	NA	Gm13448
ENSMUSG00000086192	NA	Gm13609
ENSMUSG00000086216	NA	Gm13610
ENSMUSG00000086356	NA	Gm13441
ENSMUSG00000086405	NA	9330198N18Rik
ENSMUSG00000086425	NA	F730016J06Rik
ENSMUSG00000086449	NA	9030204H09Rik
ENSMUSG00000086484	NA	Nron
ENSMUSG00000086519	NA	Gm13393
ENSMUSG00000086555	NA	Gm13446
ENSMUSG00000086560	NA	Gm13372
ENSMUSG00000086669	NA	AA645442
ENSMUSG00000086714	NA	0610009E02Rik
ENSMUSG00000086775	NA	Snhg7os
ENSMUSG00000086779	NA	Gm13562
ENSMUSG00000086904	NA	Gm13404
ENSMUSG00000086939	NA	Gm13530
ENSMUSG00000086994	NA	Gm13402
ENSMUSG00000087164	NA	Nr5a1os
ENSMUSG00000087187	NA	Gm13431
ENSMUSG00000087196	NA	Gm13373
ENSMUSG00000087268	NA	Gm14486
ENSMUSG00000087269	NA	D330023K18Rik
ENSMUSG00000087294	NA	Gm13556
ENSMUSG00000087364	NA	Gm13398
ENSMUSG00000087430	NA	Gm13405
ENSMUSG00000087435	NA	Gm16323
ENSMUSG00000087461	NA	C230014O12Rik
ENSMUSG00000087496	NA	Gm13523
ENSMUSG00000087515	NA	Gm13554
ENSMUSG00000087539	NA	Gm13584
ENSMUSG00000087549	NA	Gm13427
ENSMUSG00000087595	NA	1810012K08Rik
ENSMUSG00000087612	NA	A230005M16Rik
ENSMUSG00000087635	NA	Gm13414
ENSMUSG00000087667	NA	Gm13381
ENSMUSG00000087679	109299	Tmem250-ps
ENSMUSG00000088124	NA	Gm22867
ENSMUSG00000088348	NA	Gm23865
ENSMUSG00000088512	NA	Gm24467
ENSMUSG00000088754	NA	Gm24905
ENSMUSG00000088836	NA	Gm23546
ENSMUSG00000088891	NA	Gm22516
ENSMUSG00000089055	NA	Gm22675
ENSMUSG00000089596	NA	Nron
ENSMUSG00000089597	NA	Gm24976
ENSMUSG00000089762	72500	Ier5l
ENSMUSG00000090073	NA	Gm13538
ENSMUSG00000090157	NA	Gm16534
ENSMUSG00000091192	NA	Sardhos
ENSMUSG00000092356	NA	Gm20532
ENSMUSG00000092679	NA	Mir5129
ENSMUSG00000092765	NA	Gm23363
ENSMUSG00000092807	NA	Mir199b
ENSMUSG00000092832	NA	Mir3088
ENSMUSG00000092958	NA	Mir5128
ENSMUSG00000093091	NA	Mir3089
ENSMUSG00000093138	NA	Gm25998
ENSMUSG00000093147	NA	Gm23369
ENSMUSG00000093277	NA	Gm26236
ENSMUSG00000093280	NA	Mir2861
ENSMUSG00000093336	NA	Mir1954
ENSMUSG00000094251	NA	Gm25632
ENSMUSG00000094266	258953	Olfr340
ENSMUSG00000094382	NA	Gm22192
ENSMUSG00000094464	258951	Olfr339
ENSMUSG00000094764	258940	Olfr346
ENSMUSG00000095278	NA	Gm27634
ENSMUSG00000096822	258621	Olfr344
ENSMUSG00000097052	NA	Snora43
ENSMUSG00000098312	NA	Gm27953
ENSMUSG00000098367	NA	Gm27645
ENSMUSG00000098383	NA	Gm27197
ENSMUSG00000098453	NA	Mir6997
ENSMUSG00000098539	NA	Mir133c
ENSMUSG00000098548	NA	Mir6996
ENSMUSG00000098566	NA	Gm27761
ENSMUSG00000098660	NA	Mir6336
ENSMUSG00000098794	NA	Gm28038
ENSMUSG00000098812	NA	Mir7578
ENSMUSG00000098904	NA	Mir6998
ENSMUSG00000098953	NA	Gm27348
ENSMUSG00000098972	NA	Mir8093
ENSMUSG00000098977	NA	Gm27196
ENSMUSG00000099041	NA	Gm28035
ENSMUSG00000099075	NA	Mir7674
ENSMUSG00000099117	NA	Gm27404
ENSMUSG00000099155	NA	Gm27805
ENSMUSG00000100135	NA	Gm28643
ENSMUSG00000100747	NA	1700084E18Rik
ENSMUSG00000103175	NA	Gm37169
ENSMUSG00000103413	NA	Gm38389
ENSMUSG00000104277	NA	Gm38299
ENSMUSG00000104403	NA	Gm38011
ENSMUSG00000105010	NA	Mir219b
ENSMUSG00000105046	NA	Gm44455
ENSMUSG00000105312	NA	Gm47291
ENSMUSG00000105537	NA	Gm47292
ENSMUSG00000105799	NA	Mir126b
ENSMUSG00000105841	NA	Mir3960
ENSMUSG00000105844	NA	Gm24350
ENSMUSG00000106856	NA	Gm43761
ENSMUSG00000106933	NA	Gm43621
ENSMUSG00000106961	NA	Gm43128
ENSMUSG00000106994	NA	Gm10829
ENSMUSG00000107106	NA	Gm43760
ENSMUSG00000107167	102637973	Gm34653
ENSMUSG00000107351	NA	Gm43764
ENSMUSG00000107468	NA	5730507A11Rik
ENSMUSG00000107491	NA	Gm17893
ENSMUSG00000107529	NA	Gm44291
ENSMUSG00000107535	NA	Gm44183
ENSMUSG00000107586	NA	Gm44283
ENSMUSG00000107699	NA	Gm43970
ENSMUSG00000107833	NA	Gm18791
ENSMUSG00000107883	NA	Gm44062
ENSMUSG00000107884	NA	Gm44144
ENSMUSG00000107955	NA	Gm44027
ENSMUSG00000108124	NA	Gm44146
ENSMUSG00000108155	NA	Gm44443
ENSMUSG00000108203	NA	Gm43944
ENSMUSG00000108210	NA	Gm35808
ENSMUSG00000108226	NA	Gm44063
ENSMUSG00000002100	17868	Mybpc3
ENSMUSG00000002102	19182	Psmc3
ENSMUSG00000002103	11432	Acp2
ENSMUSG00000002104	19400	Rapsn
ENSMUSG00000002105	68427	Slc39a13
ENSMUSG00000002108	22259	Nr1h3
ENSMUSG00000002109	107986	Ddb2
ENSMUSG00000002111	20375	Spi1
ENSMUSG00000005505	67136	Kbtbd4
ENSMUSG00000005506	13046	Celf1
ENSMUSG00000005510	68349	Ndufs3
ENSMUSG00000008200	55935	Fnbp4
ENSMUSG00000023224	12258	Serping1
ENSMUSG00000023391	13392	Dlx2
ENSMUSG00000025201	NA	Bloc1s2-ps
ENSMUSG00000025314	19271	Ptprj
ENSMUSG00000025838	347711	Pramel6
ENSMUSG00000025839	347712	Pramel7
ENSMUSG00000026761	26428	Orc4
ENSMUSG00000026764	16574	Kif5c
ENSMUSG00000026765	71897	Lypd6b
ENSMUSG00000026766	109129	Mmadhc
ENSMUSG00000026824	16519	Kcnj3
ENSMUSG00000026826	18227	Nr4a2
ENSMUSG00000026827	14571	Gpd2
ENSMUSG00000026828	241391	Galnt5
ENSMUSG00000026830	77767	Ermn
ENSMUSG00000026832	227929	Cytip
ENSMUSG00000026834	269275	Acvr1c
ENSMUSG00000026836	11477	Acvr1
ENSMUSG00000026839	76654	Upp2
ENSMUSG00000026888	50915	Grb14
ENSMUSG00000026893	227960	Gca
ENSMUSG00000026896	71586	Ifih1
ENSMUSG00000026904	94229	Slc4a10
ENSMUSG00000026914	59029	Psmd14
ENSMUSG00000026946	64685	Nmi
ENSMUSG00000026950	17996	Neb
ENSMUSG00000026960	65103	Arl6ip6
ENSMUSG00000026970	56878	Rbms1
ENSMUSG00000026971	16420	Itgb6
ENSMUSG00000026977	57438	Marchf7
ENSMUSG00000026980	17076	Ly75
ENSMUSG00000026987	407823	Baz2b
ENSMUSG00000026988	72137	Wdsub1
ENSMUSG00000026989	76747	Dapl1
ENSMUSG00000026991	227937	Pkp4
ENSMUSG00000026994	14425	Galnt3
ENSMUSG00000026999	69482	Nup35
ENSMUSG00000027001	68082	Dusp19
ENSMUSG00000027002	50884	Nckap1
ENSMUSG00000027004	20378	Frzb
ENSMUSG00000027006	66861	Dnajc10
ENSMUSG00000027007	70599	Itprid2
ENSMUSG00000027009	16401	Itga4
ENSMUSG00000027010	78830	Slc25a12
ENSMUSG00000027011	22193	Ube2e3
ENSMUSG00000027012	13427	Dync1i2
ENSMUSG00000027014	80744	Cwc22
ENSMUSG00000027015	73649	Cybrd1
ENSMUSG00000027016	241494	Zfp385b
ENSMUSG00000027018	107435	Hat1
ENSMUSG00000027022	241431	Xirp2
ENSMUSG00000027022	383709	Xirp2
ENSMUSG00000027030	53416	Stk39
ENSMUSG00000027035	241447	Cers6
ENSMUSG00000027048	27413	Abcb11
ENSMUSG00000027067	20833	Ssrp1
ENSMUSG00000027068	241452	Dhrs9
ENSMUSG00000027070	14725	Lrp2
ENSMUSG00000027071	228139	P2rx3
ENSMUSG00000027086	320720	Fastkd1
ENSMUSG00000027087	16410	Itgav
ENSMUSG00000027088	73373	Phospho2
ENSMUSG00000027091	69082	Zc3h15
ENSMUSG00000027099	53375	Mtx2
ENSMUSG00000027102	15437	Hoxd8
ENSMUSG00000027104	11909	Atf2
ENSMUSG00000027107	11435	Chrna1
ENSMUSG00000027108	67059	Ola1
ENSMUSG00000027109	20687	Sp3
ENSMUSG00000027111	16403	Itga6
ENSMUSG00000034552	71861	Zswim2
ENSMUSG00000034683	75276	Ppp1r1c
ENSMUSG00000034701	18012	Neurod1
ENSMUSG00000034738	329416	Nostrin
ENSMUSG00000034780	26877	B3galt1
ENSMUSG00000034810	20272	Scn7a
ENSMUSG00000034848	73668	Ttc21b
ENSMUSG00000034903	319876	Cobll1
ENSMUSG00000035000	13482	Dpp4
ENSMUSG00000035033	21375	Tbr1
ENSMUSG00000035168	66860	Tanc1
ENSMUSG00000036053	71409	Fmnl2
ENSMUSG00000036093	75423	Arl5a
ENSMUSG00000036202	51869	Rif1
ENSMUSG00000036249	71684	Rbm43
ENSMUSG00000036641	227933	Ccdc148
ENSMUSG00000036792	109241	Mbd5
ENSMUSG00000041762	68526	Gpr155
ENSMUSG00000041777	66935	Cir1
ENSMUSG00000041911	13390	Dlx1
ENSMUSG00000041921	66559	Metap1d
ENSMUSG00000041966	75763	Dcaf17
ENSMUSG00000041975	228019	Mettl8
ENSMUSG00000041997	228012	Tlk1
ENSMUSG00000042064	329421	Myo3b
ENSMUSG00000042133	228005	Ppig
ENSMUSG00000042155	277396	Klhl23
ENSMUSG00000042272	228071	Sestd1
ENSMUSG00000042359	99031	Osbpl6
ENSMUSG00000042369	241490	Rbm45
ENSMUSG00000042410	228061	Agps
ENSMUSG00000042448	15429	Hoxd1
ENSMUSG00000042499	15431	Hoxd11
ENSMUSG00000043342	15438	Hoxd9
ENSMUSG00000044033	545428	Ccdc141
ENSMUSG00000044308	68795	Ubr3
ENSMUSG00000044647	77771	Csrnp3
ENSMUSG00000047965	NA	Rpl9-ps7
ENSMUSG00000048388	241520	Fam171b
ENSMUSG00000049044	56508	Rapgef4
ENSMUSG00000050114	320769	Prdx6b
ENSMUSG00000050368	15430	Hoxd10
ENSMUSG00000050447	320343	Lypd6
ENSMUSG00000051730	75422	Mettl5
ENSMUSG00000051747	22138	Ttn
ENSMUSG00000052155	11480	Acvr2a
ENSMUSG00000052371	NA	Hoxd3os1
ENSMUSG00000052865	NA	Gm13619
ENSMUSG00000053472	NA	Gm13534
ENSMUSG00000053475	21930	Tnfaip6
ENSMUSG00000053896	227998	4933409G03Rik
ENSMUSG00000054181	NA	A930012O16Rik
ENSMUSG00000054510	329436	Gm14461
ENSMUSG00000054580	18779	Pla2r1
ENSMUSG00000055371	56324	Stam2
ENSMUSG00000055612	66953	Cdca7
ENSMUSG00000056115	387511	Tas2r134
ENSMUSG00000056436	13067	Cyct
ENSMUSG00000056486	108699	Chn1
ENSMUSG00000057182	20269	Scn3a
ENSMUSG00000059005	229279	Hnrnpa3
ENSMUSG00000059173	18573	Pde1a
ENSMUSG00000059742	170738	Kcnh7
ENSMUSG00000060703	66205	Cd302
ENSMUSG00000060988	271786	Galnt13
ENSMUSG00000061136	56194	Prpf40a
ENSMUSG00000061171	320106	Slc38a11
ENSMUSG00000063145	72569	Bbs5
ENSMUSG00000063714	NA	Sp3os
ENSMUSG00000064193	NA	Gm4735
ENSMUSG00000064263	NA	Platr26
ENSMUSG00000064289	21353	Tank
ENSMUSG00000064329	20265	Scn1a
ENSMUSG00000064596	NA	Gm22298
ENSMUSG00000064669	NA	Gm24461
ENSMUSG00000065141	NA	Gm22652
ENSMUSG00000065237	NA	Gm22975
ENSMUSG00000065261	NA	Gm23452
ENSMUSG00000065500	NA	Mir10b
ENSMUSG00000065837	NA	Gm23503
ENSMUSG00000068859	381373	Sp9
ENSMUSG00000068882	20823	Ssb
ENSMUSG00000069495	227867	Epc2
ENSMUSG00000070866	241514	Zfp804a
ENSMUSG00000070880	14415	Gad1
ENSMUSG00000070883	75051	Ccdc173
ENSMUSG00000075249	241516	Fsip2
ENSMUSG00000075256	228094	Cerkl
ENSMUSG00000075267	381375	Pjvk
ENSMUSG00000075270	241489	Pde11a
ENSMUSG00000075271	78802	Ttc30a1
ENSMUSG00000075272	620631	Ttc30a2
ENSMUSG00000075273	72421	Ttc30b
ENSMUSG00000075276	NA	Gm13653
ENSMUSG00000075277	NA	Haglr
ENSMUSG00000075279	NA	Mrpl23-ps1
ENSMUSG00000075284	215280	Wipf1
ENSMUSG00000075302	66748	Erich2
ENSMUSG00000075304	64406	Sp5
ENSMUSG00000075307	228003	Klhl41
ENSMUSG00000075312	NA	Gm13597
ENSMUSG00000075316	20274	Scn9a
ENSMUSG00000075318	110876	Scn2a
ENSMUSG00000075324	60344	Fign
ENSMUSG00000075325	NA	Gm13582
ENSMUSG00000075334	67874	Rprm
ENSMUSG00000077404	NA	Gm25420
ENSMUSG00000077464	NA	Gm26422
ENSMUSG00000077546	NA	Gm22020
ENSMUSG00000077769	NA	Gm25215
ENSMUSG00000079277	15434	Hoxd3
ENSMUSG00000079286	NA	Gm11084
ENSMUSG00000079324	75721	4932414N04Rik
ENSMUSG00000079353	NA	Gm11099
ENSMUSG00000080198	NA	Rpl10a-ps4
ENSMUSG00000080499	NA	Gm25338
ENSMUSG00000080716	NA	Gm13503
ENSMUSG00000080728	NA	Gm13616
ENSMUSG00000080742	NA	Gm14035
ENSMUSG00000080766	NA	Gm13593
ENSMUSG00000080782	NA	Gm13495
ENSMUSG00000080812	NA	Gm13526
ENSMUSG00000080855	NA	Rpl35-ps1
ENSMUSG00000080865	NA	Eif1-ps3
ENSMUSG00000080925	NA	Gm13682
ENSMUSG00000080937	NA	Gm13510
ENSMUSG00000080949	NA	Gm13683
ENSMUSG00000080979	NA	Gm13675
ENSMUSG00000080982	NA	Gm13549
ENSMUSG00000080984	NA	Gm14469
ENSMUSG00000080985	NA	Gm13559
ENSMUSG00000081062	NA	Gm13640
ENSMUSG00000081065	NA	Gm13576
ENSMUSG00000081122	NA	Gm13678
ENSMUSG00000081156	NA	Gm14425
ENSMUSG00000081157	NA	Gm13552
ENSMUSG00000081158	NA	Gm13521
ENSMUSG00000081173	NA	Gm13500
ENSMUSG00000081236	NA	Gm13574
ENSMUSG00000081257	NA	Gm13607
ENSMUSG00000081272	NA	Ap2m1-ps
ENSMUSG00000081284	NA	Gm13673
ENSMUSG00000081299	NA	Gm13603
ENSMUSG00000081307	NA	Gm13627
ENSMUSG00000081400	NA	Gm13680
ENSMUSG00000081406	NA	Rps6-ps4
ENSMUSG00000081457	NA	Gm13488
ENSMUSG00000081484	NA	Gm13492
ENSMUSG00000081487	NA	Gm13689
ENSMUSG00000081538	NA	Rps13-ps8
ENSMUSG00000081566	NA	Gm13756
ENSMUSG00000081611	NA	Gm13651
ENSMUSG00000081642	NA	Gm13532
ENSMUSG00000081719	NA	Gm13726
ENSMUSG00000081801	NA	Dnmt3l-ps1
ENSMUSG00000081817	NA	Gm13590
ENSMUSG00000081830	NA	Gm13475
ENSMUSG00000081833	NA	Gm13669
ENSMUSG00000081857	NA	Gm13624
ENSMUSG00000081878	NA	Gm13739
ENSMUSG00000081954	NA	Gm13626
ENSMUSG00000081957	NA	Ak3l2-ps
ENSMUSG00000081973	NA	Gm13600
ENSMUSG00000082006	NA	Gm13649
ENSMUSG00000082046	NA	Gm14464
ENSMUSG00000082096	NA	Gm13505
ENSMUSG00000082114	NA	Gm13489
ENSMUSG00000082127	NA	Gm13577
ENSMUSG00000082132	NA	Gm13541
ENSMUSG00000082142	NA	Gm13518
ENSMUSG00000082152	NA	Gm13655
ENSMUSG00000082187	NA	Gm13670
ENSMUSG00000082190	NA	Gm13641
ENSMUSG00000082218	NA	Gm13602
ENSMUSG00000082278	NA	Gm13471
ENSMUSG00000082301	NA	Gm14032
ENSMUSG00000082303	NA	Gm13633
ENSMUSG00000082330	NA	Ldha-ps
ENSMUSG00000082345	NA	Gm13622
ENSMUSG00000082408	NA	Gm13545
ENSMUSG00000082455	NA	Gm13665
ENSMUSG00000082460	NA	Gm13685
ENSMUSG00000082472	NA	Gm13501
ENSMUSG00000082483	NA	Gm13486
ENSMUSG00000082494	NA	Gm13687
ENSMUSG00000082499	NA	Gm13615
ENSMUSG00000082578	NA	Gm13527
ENSMUSG00000082666	NA	Gm13677
ENSMUSG00000082679	NA	Gm13469
ENSMUSG00000082701	NA	Gm14460
ENSMUSG00000082800	NA	Gm13560
ENSMUSG00000082836	NA	Gm13612
ENSMUSG00000082846	NA	Gm13484
ENSMUSG00000082879	NA	Gm13525
ENSMUSG00000082971	NA	Gm13517
ENSMUSG00000082973	NA	Gm13672
ENSMUSG00000082989	NA	Gm13557
ENSMUSG00000083007	NA	Gm13623
ENSMUSG00000083018	NA	Gm13555
ENSMUSG00000083072	NA	Gm13668
ENSMUSG00000083195	NA	Gm13567
ENSMUSG00000083197	NA	Gm13581
ENSMUSG00000083270	NA	Gm13498
ENSMUSG00000083276	NA	Gm13551
ENSMUSG00000083279	NA	Pex13-ps
ENSMUSG00000083284	NA	Gm13688
ENSMUSG00000083287	NA	Gm13502
ENSMUSG00000083291	NA	Gm13679
ENSMUSG00000083334	NA	Gm13579
ENSMUSG00000083389	NA	Gm13681
ENSMUSG00000083449	NA	Gm13487
ENSMUSG00000083472	NA	Gm13491
ENSMUSG00000083510	NA	Gm13478
ENSMUSG00000083519	NA	Gm13674
ENSMUSG00000083569	NA	Gm13666
ENSMUSG00000083592	NA	Gm13614
ENSMUSG00000083684	NA	Gm14034
ENSMUSG00000083691	NA	Gm14465
ENSMUSG00000083707	NA	Gm13592
ENSMUSG00000083804	NA	Gm13676
ENSMUSG00000083807	NA	Gm13466
ENSMUSG00000083837	NA	Gm14427
ENSMUSG00000083866	NA	Gm13472
ENSMUSG00000083910	NA	Gm13604
ENSMUSG00000083950	NA	Gm14466
ENSMUSG00000083966	NA	Gm13482
ENSMUSG00000083976	NA	Gm13664
ENSMUSG00000084087	NA	Gm13650
ENSMUSG00000084101	NA	Gm17014
ENSMUSG00000084104	NA	Gm13578
ENSMUSG00000084107	NA	Gm13700
ENSMUSG00000084115	NA	Gm13566
ENSMUSG00000084177	NA	Gm13508
ENSMUSG00000084213	NA	Hspe1-ps5
ENSMUSG00000084239	NA	Gm14463
ENSMUSG00000084250	NA	Gm13550
ENSMUSG00000084261	NA	Rpl36a-ps4
ENSMUSG00000084292	NA	Gm13535
ENSMUSG00000084294	NA	Gm13533
ENSMUSG00000084297	NA	Gm13755
ENSMUSG00000084334	NA	Gm13494
ENSMUSG00000084338	NA	Gm13531
ENSMUSG00000084574	NA	n-R5s198
ENSMUSG00000084791	NA	Gm13667
ENSMUSG00000084794	NA	Gm13662
ENSMUSG00000084938	NA	BB557941
ENSMUSG00000084946	NA	Dlx1as
ENSMUSG00000085001	NA	Rapgef4os2
ENSMUSG00000085014	NA	Gm13490
ENSMUSG00000085015	NA	Gm14424
ENSMUSG00000085029	NA	Gm13569
ENSMUSG00000085160	NA	Gm13617
ENSMUSG00000085182	NA	Gm13596
ENSMUSG00000085252	NA	8430437L04Rik
ENSMUSG00000085277	NA	Gm13943
ENSMUSG00000085315	NA	A430018G15Rik
ENSMUSG00000085335	NA	Gm13684
ENSMUSG00000085357	NA	Gm13480
ENSMUSG00000085386	NA	Gm13630
ENSMUSG00000085387	NA	A630050E04Rik
ENSMUSG00000085405	NA	4930441J16Rik
ENSMUSG00000085427	NA	6430710C18Rik
ENSMUSG00000085429	NA	Gm13485
ENSMUSG00000085431	NA	4930440I19Rik
ENSMUSG00000085439	NA	Rapgef4os1
ENSMUSG00000085450	NA	Gm13686
ENSMUSG00000085519	NA	Gm13703
ENSMUSG00000085591	NA	Gm13479
ENSMUSG00000085735	NA	Mettl5os
ENSMUSG00000085768	NA	Gm13707
ENSMUSG00000085815	NA	Gm13548
ENSMUSG00000085838	NA	Chn1os1
ENSMUSG00000085845	NA	Gm13944
ENSMUSG00000085862	NA	Gm13483
ENSMUSG00000085868	NA	Gm13632
ENSMUSG00000085921	NA	Gm13752
ENSMUSG00000085975	NA	Gm13572
ENSMUSG00000086007	NA	1700057H21Rik
ENSMUSG00000086044	NA	A330043C09Rik
ENSMUSG00000086069	NA	Gm13708
ENSMUSG00000086077	NA	Gm14396
ENSMUSG00000086129	NA	Gm13558
ENSMUSG00000086132	NA	Gm13631
ENSMUSG00000086196	NA	Gm13571
ENSMUSG00000086202	NA	1700019E08Rik
ENSMUSG00000086231	NA	Rapgef4os3
ENSMUSG00000086349	NA	Gm13497
ENSMUSG00000086353	NA	Gm13481
ENSMUSG00000086354	NA	Gm13938
ENSMUSG00000086382	NA	Chrna1os
ENSMUSG00000086396	NA	4930555B11Rik
ENSMUSG00000086436	NA	Gm13690
ENSMUSG00000086447	NA	Gm13522
ENSMUSG00000086515	NA	Erich2os
ENSMUSG00000086523	NA	Gm13499
ENSMUSG00000086544	NA	Chn1os3
ENSMUSG00000086546	NA	Gm13709
ENSMUSG00000086559	NA	Gm14426
ENSMUSG00000086576	NA	Gm13660
ENSMUSG00000086578	NA	Gm13583
ENSMUSG00000086603	NA	Gm13620
ENSMUSG00000086641	NA	Gm13663
ENSMUSG00000086644	NA	Gm13470
ENSMUSG00000086671	NA	Gm13618
ENSMUSG00000086699	NA	Gm16510
ENSMUSG00000086701	NA	Gm13595
ENSMUSG00000086710	NA	Gm13465
ENSMUSG00000086813	NA	Gm13657
ENSMUSG00000086819	NA	Gm13613
ENSMUSG00000086830	NA	Gm13467
ENSMUSG00000086846	NA	Gm13642
ENSMUSG00000086862	NA	Gm13546
ENSMUSG00000086881	NA	Gm13594
ENSMUSG00000086908	NA	Gm13598
ENSMUSG00000086995	NA	Gm13544
ENSMUSG00000087040	NA	Gm14033
ENSMUSG00000087043	NA	Gm13599
ENSMUSG00000087061	NA	A130030D18Rik
ENSMUSG00000087102	NA	Gm13661
ENSMUSG00000087176	NA	D230022J07Rik
ENSMUSG00000087181	NA	Gm13570
ENSMUSG00000087205	NA	4930445N08Rik
ENSMUSG00000087222	NA	E030042O20Rik
ENSMUSG00000087264	NA	Gad1os
ENSMUSG00000087283	NA	Gm13580
ENSMUSG00000087301	NA	Gm13629
ENSMUSG00000087333	NA	Gm13652
ENSMUSG00000087345	NA	Gm13746
ENSMUSG00000087353	NA	Gm13727
ENSMUSG00000087422	NA	Gm13564
ENSMUSG00000087455	NA	5330411J11Rik
ENSMUSG00000087467	NA	Gm13601
ENSMUSG00000087504	NA	Gm13658
ENSMUSG00000087518	NA	Gm13561
ENSMUSG00000087527	NA	Gm13656
ENSMUSG00000087570	NA	Gm13647
ENSMUSG00000087681	NA	Gm13565
ENSMUSG00000087701	NA	Gm13493
ENSMUSG00000087702	NA	Gm13575
ENSMUSG00000087789	NA	Gm23166
ENSMUSG00000087794	NA	Gm25966
ENSMUSG00000087964	NA	Gm25388
ENSMUSG00000088043	NA	Gm23328
ENSMUSG00000088066	NA	Gm23253
ENSMUSG00000088194	NA	Gm23900
ENSMUSG00000088197	NA	Gm24138
ENSMUSG00000088297	NA	Gm26408
ENSMUSG00000088302	NA	Zakit
ENSMUSG00000088340	NA	Gm22338
ENSMUSG00000088365	NA	Gm26321
ENSMUSG00000088628	NA	Gm23315
ENSMUSG00000088825	NA	Gm25223
ENSMUSG00000088868	NA	Gm23072
ENSMUSG00000088915	NA	Gm22606
ENSMUSG00000088928	NA	Gm25898
ENSMUSG00000088994	NA	Gm23046
ENSMUSG00000089015	NA	Gm24996
ENSMUSG00000089144	NA	Gm25264
ENSMUSG00000089272	NA	Gm24549
ENSMUSG00000089352	NA	Gm25489
ENSMUSG00000089462	NA	Gm23149
ENSMUSG00000089609	NA	Gm22095
ENSMUSG00000089614	NA	Gm23505
ENSMUSG00000089902	NA	Gm13625
ENSMUSG00000091922	NA	Gm17409
ENSMUSG00000092660	NA	Gm22403
ENSMUSG00000092825	NA	Gm23164
ENSMUSG00000092851	NA	Gm25960
ENSMUSG00000092853	NA	Gm25959
